year,program,vote,Principal gender equality,Principal all climate,Principal disability,value
2018,0733010 ASAL Development,1035 State Department for Development of the ASAL,FALSE,FALSE,FALSE,292638408
2018,0733020 Drought Management,1035 State Department for Development of the ASAL,FALSE,TRUE,FALSE,5813938859
2018,0733030 Administrative Services,1035 State Department for Development of the ASAL,FALSE,FALSE,FALSE,285953655
2018,0733000 Accelerated ASAL Development,1035 State Department for Development of the ASAL,FALSE,FALSE,FALSE,6392530922
2018,0801010 National Defense,1041 Ministry of Defence,FALSE,FALSE,FALSE,109352349680
2018,0801000 Defence,1041 Ministry of Defence,FALSE,FALSE,FALSE,109352349680
2018,0802010 Civil Aid,1041 Ministry of Defence,FALSE,FALSE,FALSE,2e+08
2018,0802000 Civil Aid,1041 Ministry of Defence,FALSE,FALSE,FALSE,2e+08
2018,"0803010 Administration, planning and support services",1041 Ministry of Defence,FALSE,FALSE,FALSE,1301397700
2018,"0803000 General Administration, Planning and Support Services",1041 Ministry of Defence,FALSE,FALSE,FALSE,1301397700
2018,0805010 National Space Management,1041 Ministry of Defence,FALSE,FALSE,FALSE,2e+08
2018,0805000000 National Space Management,1041 Ministry of Defence,FALSE,FALSE,FALSE,2e+08
2018,0714010 Administration services,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,1512957544
2018,0714000 General Administration Planning and Support Services,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,1512957544
2018,0715010 Management of Kenya missions abroad,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,12218291990
2018,0715020 Infrastructure Development for Missions,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,1644740000
2018,"0715030 Management of International Treaties, Agreements and Conventions",1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,36480031
2018,0715040 Coordination of State Protocol,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,1200121599
2018,0715050 Management of Diaspora and Consular Affairs,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,82987420
2018,0715000 Foreign Relation and Diplomacy,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,15182621040
2018,0741010 Economic and Commercial Cooperation,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,81941701
2018,0741000 Economic and Commercial Diplomacy,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,81941701
2018,0742010 Foreign Policy Research and Analysis,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,130394616
2018,0742020 Regional Technical Cooperation,1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,2e+08
2018,"0742000 Foreign Policy Research, Capacity Dev and Technical Cooperation",1052 Ministry of Foreign Affairs,FALSE,FALSE,FALSE,330394616
2018,0505010 Technical Accreditation and Quality Assurance,1064 State Department for Vocational and Technical Training,FALSE,FALSE,FALSE,8.5e+08
2018,0505020 Technical Trainers and Instructor Services,1064 State Department for Vocational and Technical Training,FALSE,FALSE,FALSE,6435748579
2018,0505030 Special Needs in Technical and Vocational Education,1064 State Department for Vocational and Technical Training,FALSE,FALSE,FALSE,160451052
2018,0505040 Infrastructure Development and Expansion,1064 State Department for Vocational and Technical Training,FALSE,FALSE,FALSE,6.338e+09
2018,0505000 Technical Vocational Education and Training,1064 State Department for Vocational and Technical Training,FALSE,FALSE,FALSE,13784199631
2018,0507010 Revitalization of Youth Polytechnics,1064 State Department for Vocational and Technical Training,FALSE,FALSE,FALSE,2051738816
2018,0507000 Youth Training and Development,1064 State Department for Vocational and Technical Training,FALSE,FALSE,FALSE,2051738816
2018,0508010 Headquarters Administrative Services,1064 State Department for Vocational and Technical Training,FALSE,FALSE,FALSE,174217966
2018,"0508000 General Administration, Planning and Support Services",1064 State Department for Vocational and Technical Training,FALSE,FALSE,FALSE,174217966
2018,0504010 University Education,1065 State Department for University Education,FALSE,FALSE,FALSE,87413027242
2018,0504020 Quality Assurance and Standards,1065 State Department for University Education,FALSE,FALSE,FALSE,184970487
2018,0504030 Higher Education Support Services,1065 State Department for University Education,FALSE,FALSE,FALSE,10149049290
2018,0504000 University Education,1065 State Department for University Education,FALSE,FALSE,FALSE,97747047019
2018,0506010 Research Management and Development,1065 State Department for University Education,FALSE,FALSE,FALSE,2214830483
2018,0506020 Knowledge and Innovation Development and Commercialization,1065 State Department for University Education,FALSE,FALSE,FALSE,37797480
2018,0506030 Science and Technology Development and Promotion,1065 State Department for University Education,FALSE,FALSE,FALSE,236081804
2018,"0506000 Research, Science, Technology and Innovation",1065 State Department for University Education,FALSE,FALSE,FALSE,2488709767
2018,0508010 Headquarters Administrative Services,1065 State Department for University Education,FALSE,FALSE,FALSE,253036983
2018,"0508000 General Administration, Planning and Support Services",1065 State Department for University Education,FALSE,FALSE,FALSE,253036983
2018,0501010 Free Primary Education,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,18110013974
2018,0501020 Special Needs Education,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,1001293790
2018,0501040 Early Child Development and Education,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,24548547
2018,0501050 Primary Teachers Training and In-servicing,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,657384101
2018,0501060 Alternative Basic Adult & Continuing Education,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,84997783
2018,"0501070 School Health, Nutrition and Meals",1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,841671777
2018,0501000 Primary Education,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,20719909972
2018,0502010 Secondary Bursary Management Services,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,81225051
2018,0502020 Free Day Secondary Education,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,68134906152
2018,0502030 Secondary Teachers Education Services,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,695620000
2018,0502040 Secondary Teachers In-Service,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,222433300
2018,0502050 Special Needs education,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,2e+08
2018,0502000 Secondary Education,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,69334184503
2018,0503010 Curriculum Development,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,1215048540
2018,0503020 Examination and Certification,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,1.519e+09
2018,0503030 Co-Curriculum Activities,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,1485793467
2018,0503000 Quality Assurance and Standards,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,4219842007
2018,0508010 Headquarters Administrative Services,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,1895610863
2018,0508020 County Administrative Services,1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,2927738939
2018,"0508000 General Administration, Planning and Support Services",1066  State Department for Early Learning & Basic Education,FALSE,FALSE,FALSE,4823349802
2018,0508010 Headquarters Administrative Services,1068 State Department for Post Training and Skills Development,FALSE,FALSE,FALSE,45455000
2018,"0508000 General Administration, Planning and Support Services",1068 State Department for Post Training and Skills Development,FALSE,FALSE,FALSE,45455000
2018,0717010 Administration Services,1071 The National Treasury,FALSE,FALSE,FALSE,38556116161
2018,0717020 Human Resources Management Services,1071 The National Treasury,FALSE,FALSE,FALSE,55764043
2018,0717030 Financial Services,1071 The National Treasury,FALSE,FALSE,FALSE,27371483688
2018,0717040 ICT Services,1071 The National Treasury,FALSE,FALSE,FALSE,153432486
2018,0717000 General Administration Planning and Support Services,1071 The National Treasury,FALSE,FALSE,FALSE,66136796378
2018,0718010 Resource Mobilization,1071 The National Treasury,FALSE,FALSE,FALSE,16510809922
2018,0718020 Budget Formulation Coordination and Management,1071 The National Treasury,FALSE,FALSE,FALSE,16102216633
2018,0718030 Audit Services,1071 The National Treasury,FALSE,FALSE,FALSE,676685333
2018,0718040 Accounting Services,1071 The National Treasury,FALSE,FALSE,FALSE,2341753711
2018,0718050 Supply Chain Management Services,1071 The National Treasury,FALSE,FALSE,FALSE,676822892
2018,0718060 Public Financial Management Reforms,1071 The National Treasury,FALSE,FALSE,FALSE,690854901
2018,0718070 Government Investment and Assets,1071 The National Treasury,FALSE,FALSE,FALSE,1528944284
2018,0718000 Public Financial Management,1071 The National Treasury,FALSE,FALSE,FALSE,38528087676
2018,"0719010 Fiscal Policy Formulation, Development and Management",1071 The National Treasury,FALSE,FALSE,FALSE,1695172813
2018,0719020 Debt Management,1071 The National Treasury,FALSE,FALSE,FALSE,117462667
2018,0719040 Microfinance Sector Support and Development,1071 The National Treasury,FALSE,FALSE,FALSE,385781851
2018,0719000 Economic and Financial Policy Formulation and Management,1071 The National Treasury,FALSE,FALSE,FALSE,2198417331
2018,0720010 Elimination of Restrictive Trade Practices,1071 The National Treasury,FALSE,FALSE,FALSE,3.94e+08
2018,0720000 Market Competition,1071 The National Treasury,FALSE,FALSE,FALSE,3.94e+08
2018,0740010 Government Clearing Services,1071 The National Treasury,FALSE,FALSE,FALSE,75575373
2018,0740000 Government Clearing Services,1071 The National Treasury,FALSE,FALSE,FALSE,75575373
2018,0703050 Coordination of Vision 2030,1072 State Department for Planning,FALSE,FALSE,FALSE,218360000
2018,0703000 Government Advisory Services,1072 State Department for Planning,FALSE,FALSE,FALSE,218360000
2018,0706010 Economic Planning Coordination services,1072 State Department for Planning,FALSE,FALSE,FALSE,716061946
2018,0706020 Community Development,1072 State Department for Planning,FALSE,FALSE,FALSE,101273508
2018,0706030 Macro Economic policy planning and regional integration,1072 State Department for Planning,FALSE,FALSE,FALSE,405602205
2018,0706040 Policy Research,1072 State Department for Planning,FALSE,FALSE,FALSE,320781487
2018,"0706060 Infrastructure, science, technology and innovation",1072 State Department for Planning,FALSE,FALSE,FALSE,230549819
2018,0706050 Population Management Services,1072 State Department for Planning,FALSE,FALSE,FALSE,580579270
2018,0706000 Economic Policy and National Planning,1072 State Department for Planning,FALSE,FALSE,FALSE,2354848235
2018,0707010 Census and Surveys,1072 State Department for Planning,FALSE,FALSE,FALSE,7336068288
2018,0707020 Surveys,1072 State Department for Planning,FALSE,FALSE,FALSE,2.439e+09
2018,0707000 National Statistical Information Services,1072 State Department for Planning,FALSE,FALSE,FALSE,9775068288
2018,0708010 National Integrated Monitoring and Evaluation,1072 State Department for Planning,FALSE,FALSE,FALSE,234590872
2018,0708000 Monitoring and Evaluation Services,1072 State Department for Planning,FALSE,FALSE,FALSE,234590872
2018,0709010 Human Resources and Support Services,1072 State Department for Planning,FALSE,FALSE,FALSE,311192106
2018,0709020 Financial Management Services,1072 State Department for Planning,FALSE,FALSE,FALSE,71021174
2018,0709030 Information Communications Services,1072 State Department for Planning,FALSE,FALSE,FALSE,19103327
2018,0709000 General Administration Planning and Support Services,1072 State Department for Planning,FALSE,FALSE,FALSE,401316607
2018,0401020 Non-communicable Disease Prevention & Control,1081 Ministry of Health,FALSE,FALSE,FALSE,435672890
2018,0401030 Reproductive Maternal Neo-natal Child & Adolescent Health-RMNCAH,1081 Ministry of Health,FALSE,FALSE,FALSE,3740955370
2018,0401040 Radiation Protection,1081 Ministry of Health,FALSE,FALSE,FALSE,194576397
2018,0401050 Communicable Disease Control,1081 Ministry of Health,FALSE,FALSE,FALSE,5139675536
2018,0401090 Environmental Health,1081 Ministry of Health,FALSE,FALSE,FALSE,445508150
2018,"0401000 Preventive, Promotive & RMNCAH",1081 Ministry of Health,FALSE,FALSE,FALSE,9956388343
2018,0402010 National Referral Services,1081 Ministry of Health,FALSE,FALSE,FALSE,20282467470
2018,0402040 Forensic and Diagnostics,1081 Ministry of Health,FALSE,FALSE,FALSE,802171440
2018,0402050 Free Primary Healthcare,1081 Ministry of Health,FALSE,FALSE,FALSE,7417711
2018,0402060 Specialized Medical Equipment,1081 Ministry of Health,FALSE,FALSE,FALSE,1.6435e+10
2018,0402090 Health Products and Technologies,1081 Ministry of Health,FALSE,FALSE,FALSE,2677902818
2018,0402000 National Referral & Specialized Services,1081 Ministry of Health,FALSE,FALSE,FALSE,40204959439
2018,0403010 Capacity Building & Training (Pre Service & In Service),1081 Ministry of Health,FALSE,FALSE,FALSE,5030552715
2018,0403020 Research & Innovations on Health,1081 Ministry of Health,FALSE,FALSE,FALSE,2186185077
2018,0403000 Health Research and Development,1081 Ministry of Health,FALSE,FALSE,FALSE,7216737792
2018,"0404010 Health Policy, Planning & Financing",1081 Ministry of Health,FALSE,FALSE,FALSE,2537303334
2018,"0404020 Health Standards, Quality Assurance & Standards",1081 Ministry of Health,FALSE,FALSE,FALSE,183513372
2018,0404030 National Quality Control Laboratories,1081 Ministry of Health,FALSE,FALSE,FALSE,104560166
2018,0404040 Human Resource Management and Development,1081 Ministry of Health,FALSE,FALSE,FALSE,5965142456
2018,"0404000 General Administration, Planning & Support Services",1081 Ministry of Health,FALSE,FALSE,FALSE,8790519328
2018,"0405040 Health Policy, Planning & Financing",1081 Ministry of Health,FALSE,FALSE,FALSE,12319092567
2018,0405050 Health Standards and Regulations,1081 Ministry of Health,FALSE,FALSE,FALSE,593572987
2018,0405070 Social Protection In Health,1081 Ministry of Health,FALSE,FALSE,FALSE,1.0926e+10
2018,"0405000 Health Policy, Standards and Regulations",1081 Ministry of Health,FALSE,FALSE,FALSE,23838665554
2018,0202010 Construction of Roads and Bridges,1091 State Department for Infrastructure,FALSE,FALSE,FALSE,70477155496
2018,0202020 Rehabilitation of Roads,1091 State Department for Infrastructure,FALSE,FALSE,FALSE,49162774503
2018,0202030 Maintenance of Roads,1091 State Department for Infrastructure,FALSE,FALSE,FALSE,5.5716e+10
2018,0202040 Design of Roads and Bridges,1091 State Department for Infrastructure,FALSE,FALSE,FALSE,7.5e+08
2018,"0202060 General Administration, Planning and Support Services",1091 State Department for Infrastructure,FALSE,FALSE,FALSE,3943450001
2018,0202000 Road Transport,1091 State Department for Infrastructure,FALSE,FALSE,FALSE,180049380000
2018,0201020 Human Resources and Support Services,1092 State Department for Transport,FALSE,FALSE,FALSE,1360593374
2018,0201030 Financial Management Services,1092 State Department for Transport,FALSE,FALSE,FALSE,51786000
2018,0201040 Information Communications Services,1092 State Department for Transport,FALSE,FALSE,FALSE,2276579
2018,"0201000 General Administration, Planning and Support Services",1092 State Department for Transport,FALSE,FALSE,FALSE,1414655953
2018,0203010 Rail Transport,1092 State Department for Transport,FALSE,FALSE,FALSE,74755591835
2018,0203000 Rail Transport,1092 State Department for Transport,FALSE,FALSE,FALSE,74755591835
2018,0204010 Marine Transport,1092 State Department for Transport,FALSE,FALSE,FALSE,13041168490
2018,0204000 Marine Transport,1092 State Department for Transport,FALSE,FALSE,FALSE,13041168490
2018,0205010 Air Transport,1092 State Department for Transport,FALSE,FALSE,FALSE,9280422571
2018,0205000 Air Transport,1092 State Department for Transport,FALSE,FALSE,FALSE,9280422571
2018,0216010 Road Safety,1092 State Department for Transport,FALSE,FALSE,FALSE,2236948386
2018,0216000 Road Safety,1092 State Department for Transport,FALSE,FALSE,FALSE,2236948386
2018,0220010 Administrative Services,1093 State Department for Shipping and Maritime,FALSE,FALSE,FALSE,160267536
2018,0220020 Shipping Affairs,1093 State Department for Shipping and Maritime,FALSE,FALSE,FALSE,55866334
2018,0220030 Maritime Affairs,1093 State Department for Shipping and Maritime,FALSE,FALSE,FALSE,1452526003
2018,0220000 Shipping and Maritime Affairs,1093 State Department for Shipping and Maritime,FALSE,FALSE,FALSE,1668659873
2018,0102010 Housing Development,"1096 State Department for Housing, Urban Development and Public Works",FALSE,FALSE,FALSE,5797810045
2018,0102020 Estate Management,"1096 State Department for Housing, Urban Development and Public Works",FALSE,FALSE,FALSE,2251765152
2018,0102000 Housing Development and Human Settlement,"1096 State Department for Housing, Urban Development and Public Works",FALSE,FALSE,FALSE,8049575197
2018,0103010 Stalled and new Government buildings,"1096 State Department for Housing, Urban Development and Public Works",FALSE,FALSE,FALSE,2032321832
2018,0103000 Government Buildings,"1096 State Department for Housing, Urban Development and Public Works",FALSE,FALSE,FALSE,2032321832
2018,0104010 Coastline Infrastructure Development,"1096 State Department for Housing, Urban Development and Public Works",FALSE,FALSE,FALSE,325804734
2018,0104020 Pedestrian access,"1096 State Department for Housing, Urban Development and Public Works",FALSE,FALSE,FALSE,1.18e+08
2018,0104000 Coastline Infrastructure and Pedestrian Access,"1096 State Department for Housing, Urban Development and Public Works",FALSE,FALSE,FALSE,443804734
2018,0105020 Metropolitan Planning & Infrastructure Development,"1096 State Department for Housing, Urban Development and Public Works",FALSE,FALSE,FALSE,4416699005
2018,0105040 Urban Development and Planning Services,"1096 State Department for Housing, Urban Development and Public Works",FALSE,FALSE,FALSE,15235263800
2018,0105000 Urban and Metropolitan Development,"1096 State Department for Housing, Urban Development and Public Works",FALSE,FALSE,FALSE,19651962805
2018,"0106010 Administration, Planning & Support Services","1096 State Department for Housing, Urban Development and Public Works",FALSE,FALSE,FALSE,588294716
2018,"0106020 Procurement, Warehousing and Supply","1096 State Department for Housing, Urban Development and Public Works",FALSE,FALSE,FALSE,78856073
2018,0106000 General Administration Planning and Support Services,"1096 State Department for Housing, Urban Development and Public Works",FALSE,FALSE,FALSE,667150789
2018,0218010 Regulation of Constructions,"1096 State Department for Housing, Urban Development and Public Works",FALSE,FALSE,FALSE,1.23e+09
2018,0218020 Research Services,"1096 State Department for Housing, Urban Development and Public Works",FALSE,FALSE,FALSE,35692568
2018,0218030 Building Standards,"1096 State Department for Housing, Urban Development and Public Works",FALSE,FALSE,FALSE,132888001
2018,0218000 Regulation and Development of the Construction Industry,"1096 State Department for Housing, Urban Development and Public Works",FALSE,FALSE,FALSE,1398580569
2018,1001020 Water Policy Management,1107 Ministry of Water and Sanitation,FALSE,FALSE,FALSE,374907966
2018,"1001000 General Administration, Planning and Support Services",1107 Ministry of Water and Sanitation,FALSE,FALSE,FALSE,374907966
2018,1004010 Water Resources Conservation and Protection,1107 Ministry of Water and Sanitation,FALSE,FALSE,FALSE,6923578668
2018,1004040 Transboundary Waters,1107 Ministry of Water and Sanitation,FALSE,FALSE,FALSE,83539603
2018,1004000 Water Resources Management,1107 Ministry of Water and Sanitation,FALSE,FALSE,FALSE,7007118271
2018,1017010 Sewerage Infrustracture Development,1107 Ministry of Water and Sanitation,FALSE,FALSE,FALSE,35038588711
2018,1017000 Water and Sewerage Infrustracture Development,1107 Ministry of Water and Sanitation,FALSE,FALSE,FALSE,35038588711
2018,1014020 Land Reclamation,1107 Ministry of Water and Sanitation,FALSE,FALSE,FALSE,54900000
2018,1014000 Irrigation and Land Reclamation,1107 Ministry of Water and Sanitation,FALSE,FALSE,FALSE,54900000
2018,1015010 Water Storage and Flood Control,1107 Ministry of Water and Sanitation,FALSE,FALSE,FALSE,8.039e+09
2018,1015020 Water Harvesting,1107 Ministry of Water and Sanitation,FALSE,FALSE,FALSE,2.4e+09
2018,1015000 Water Storage and Flood Control,1107 Ministry of Water and Sanitation,FALSE,FALSE,FALSE,1.0439e+10
2018,1002010 National Environment Management,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,3022500000
2018,1002030 Policy & Governance in Environment Management,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,105770436
2018,1002040 Climate Change Adaptation and Mitigation,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,8e+07
2018,1002000 Environment Management and Protection,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,3208270436
2018,"1010010 General Administration, Planning and Support Services",1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,321819569
2018,"1010000 General Administration, Planning and Support Services",1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,321819569
2018,1012010 Modernization of Meteorological Services,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,1797421134
2018,1012020 Advertent Weather Modification,1108 Ministry of Environment and Forestry,FALSE,TRUE,FALSE,3.59e+08
2018,1012000 Meteorological Services,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,2156421134
2018,1018010 Forests Resources Conservation and Management,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,7627998193
2018,1018020 Forests Research and Development,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,1641880997
2018,1018020 Water Towers Rehabilitation and Conservation,1108 Ministry of Environment and Forestry,FALSE,TRUE,FALSE,8.27e+08
2018,1018000 Forests and Water Towers Conservation,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,10096879190
2018,1008010 Resources Surveys and Remote Sensing,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,316467430
2018,1008000 Resources Surveys and Remote Sensing,1108 Ministry of Environment and Forestry,FALSE,FALSE,FALSE,316467430
2018,0101010 Development Planning and Land Reforms,1112 Ministry of Lands and Physical Planning,FALSE,FALSE,FALSE,2729471478
2018,0101020 Land Information Management,1112 Ministry of Lands and Physical Planning,FALSE,FALSE,FALSE,929084774
2018,0101030 Land Survey,1112 Ministry of Lands and Physical Planning,FALSE,FALSE,FALSE,1163211423
2018,0101040 Land Use,1112 Ministry of Lands and Physical Planning,FALSE,FALSE,FALSE,293542092
2018,0101050 Land Settlement,1112 Ministry of Lands and Physical Planning,FALSE,FALSE,FALSE,920379230
2018,0101000 Land Policy and Planning,1112 Ministry of Lands and Physical Planning,FALSE,FALSE,FALSE,6035688997
2018,"0207010 General Administration, Planning And Support Services",1122 State Department for Information Communications and Technology & Innovation,FALSE,FALSE,FALSE,214727936
2018,0207000 General Administration Planning and Support Services,1122 State Department for Information Communications and Technology & Innovation,FALSE,FALSE,FALSE,214727936
2018,0210010 ICT Infrastructure Connectivity,1122 State Department for Information Communications and Technology & Innovation,FALSE,FALSE,FALSE,3.632e+09
2018,0210020 ICT and BPO Development,1122 State Department for Information Communications and Technology & Innovation,FALSE,FALSE,FALSE,9212100085
2018,0210030 Digital Learning,1122 State Department for Information Communications and Technology & Innovation,FALSE,FALSE,FALSE,1.1933e+10
2018,0210000 ICT Infrastructure Development,1122 State Department for Information Communications and Technology & Innovation,FALSE,FALSE,FALSE,24777100085
2018,0217010 E-Government Services,1122 State Department for Information Communications and Technology & Innovation,FALSE,FALSE,FALSE,3705461932
2018,0217000 E-Government Services,1122 State Department for Information Communications and Technology & Innovation,FALSE,FALSE,FALSE,3705461932
2018,"0207010 General Administration, Planning And Support Services",1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,228644044
2018,0207000 General Administration Planning and Support Services,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,228644044
2018,0208010 News And Information Services,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,2818988956
2018,0208020 Brand Kenya Initiative,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,59325000
2018,0208030 ICT and Media Regulatory Services,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,239300000
2018,0208000 Information And Communication Services,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,3117613956
2018,0209010 Mass Media Skills Development,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,457450000
2018,0209000 Mass Media Skills Development,1123 State Department for Broadcasting & Telecommunications,FALSE,FALSE,FALSE,457450000
2018,0901010 Sports Training and competitions,1132 State Department for Sports,FALSE,FALSE,FALSE,367627036
2018,0901020 Development and Management of Sports Facilities,1132 State Department for Sports,FALSE,FALSE,FALSE,1291519935
2018,"0901030 General Administration, Planning and Support Services",1132 State Department for Sports,FALSE,FALSE,FALSE,517893366
2018,0901000 Sports,1132 State Department for Sports,FALSE,FALSE,FALSE,2177040337
2018,0902010 Conservation of Heritage,1134  State Department for Heritage,FALSE,FALSE,FALSE,1415100000
2018,0902020 Public Records and Archives Management,1134  State Department for Heritage,FALSE,FALSE,FALSE,184852439
2018,0902030 Development And Promotion of Culture,1134  State Department for Heritage,FALSE,FALSE,FALSE,175328232
2018,0902040 Promotion of Kenyan Music and Dance,1134  State Department for Heritage,FALSE,FALSE,FALSE,139710346
2018,0902000 Culture/ Heritage,1134  State Department for Heritage,FALSE,FALSE,FALSE,1914991017
2018,0903010 Film Services,1134  State Department for Heritage,FALSE,FALSE,FALSE,849902980
2018,0903000 The Arts,1134  State Department for Heritage,FALSE,FALSE,FALSE,849902980
2018,0904010 Library Services,1134  State Department for Heritage,FALSE,FALSE,FALSE,987938467
2018,0904000 Library Services,1134  State Department for Heritage,FALSE,FALSE,FALSE,987938467
2018,"0905010 General Administration, Planning and Support Services",1134  State Department for Heritage,FALSE,FALSE,FALSE,186231057
2018,"0905000 General Administration, Planning and Support Services",1134  State Department for Heritage,FALSE,FALSE,FALSE,186231057
2018,0211010 Administrative Services,1152 State Department for Energy,FALSE,TRUE,FALSE,334863102
2018,0211020 Planning and Project Monitoring,1152 State Department for Energy,FALSE,TRUE,FALSE,27263016
2018,0211030 Financial Services,1152 State Department for Energy,FALSE,TRUE,FALSE,110320032
2018,0211000 General Administration Planning and Support Services,1152 State Department for Energy,FALSE,TRUE,FALSE,472446150
2018,0212010 Geothermal generation,1152 State Department for Energy,FALSE,TRUE,FALSE,12144531511
2018,0212020 Development of Nuclear Energy,1152 State Department for Energy,FALSE,TRUE,FALSE,594270000
2018,0212030 Coal Exploration and Mining,1152 State Department for Energy,FALSE,TRUE,FALSE,4.33e+08
2018,0212000 Power Generation,1152 State Department for Energy,FALSE,TRUE,FALSE,13171801511
2018,0213010 National Grid System,1152 State Department for Energy,FALSE,TRUE,FALSE,42912938632
2018,0213020 Rural Electrification,1152 State Department for Energy,FALSE,TRUE,FALSE,8660179000
2018,0213000 Power Transmission and Distribution,1152 State Department for Energy,FALSE,TRUE,FALSE,51573117632
2018,0214010 Alternative Energy Technologies,1152 State Department for Energy,FALSE,TRUE,FALSE,1357462196
2018,0214000 Alternative Energy Technologies,1152 State Department for Energy,FALSE,TRUE,FALSE,1357462196
2018,0112010 Livestock Policy Development and capacity building Programme,1162 State Department for Livestock.,FALSE,FALSE,FALSE,1687906814
2018,0112020 Livestock Production and Management,1162 State Department for Livestock.,FALSE,FALSE,FALSE,2165054057
2018,0112030 Livestock Products Value Addition and Marketing,1162 State Department for Livestock.,FALSE,FALSE,FALSE,1513268076
2018,0112040 Food Safety and Animal Products Development,1162 State Department for Livestock.,FALSE,FALSE,FALSE,342452509
2018,0112050 Livestock Diseases Management and Control,1162 State Department for Livestock.,FALSE,FALSE,FALSE,549851083
2018,0112060 Agricultural Research,1162 State Department for Livestock.,FALSE,FALSE,FALSE,
2018,0112000 Livestock Resources Management and Development,1162 State Department for Livestock.,FALSE,FALSE,FALSE,6258532539
2018,"0107010 Agricultural Policy, Legal and Regulatory Frameworks",1165 State Department for Crop Development,FALSE,FALSE,FALSE,2642243307
2018,0107020 Agricultural Planning and Financial Management,1165 State Department for Crop Development,FALSE,FALSE,FALSE,53324862
2018,0107000 General Administration Planning and Support Services,1165 State Department for Crop Development,FALSE,FALSE,FALSE,2695568169
2018,0108010 Land and Crops Development,1165 State Department for Crop Development,FALSE,FALSE,FALSE,8121237516
2018,0108020 Food Security Initiatives,1165 State Department for Crop Development,FALSE,FALSE,FALSE,9283810105
2018,0108030 Quality Assurance and Monitoring of Outreach Services,1165 State Department for Crop Development,FALSE,FALSE,FALSE,1850562006
2018,0108000 Crop Development and Management,1165 State Department for Crop Development,FALSE,FALSE,FALSE,19255609627
2018,0109010 Agribusiness and Market Development,1165 State Department for Crop Development,FALSE,FALSE,FALSE,1574814318
2018,0109020 Agricultural Information Management,1165 State Department for Crop Development,FALSE,FALSE,FALSE,42404455
2018,0109000 Agribusiness and Information Management,1165 State Department for Crop Development,FALSE,FALSE,FALSE,1617218773
